text1,text2,pred,truth
substitution,something worn over tabi to keep them from getting dirty,-0.04318,False
all,all,1.0,True
brawn,to repel,-0.191,False
frighten_away,to argue down,-0.09546,False
to make sacrifices,National Bureau of Economic Research,0.011665,False
intimately,sincerely,0.6465,True
me,acquaintance,0.0921,False
important ceremonial occasions in family relationships,long-winded,-0.02647,False
tiger bean,orderliness,-0.01147,False
to grant,to grant,1.001,True
to strike a chord,tulip,-0.0886,False
Saint Catherine Women's College,in regard to,-0.05093,False
sushi rice,numerical strength,0.04593,False
ant colony,blackening,0.02722,False
Dushanbe (Tajikistan),"I doubt it, but...",0.05853,False
Müller-Thurgau (wine grape variety),fantastic,-0.03668,False
recipient,receiving side,0.742,True
to learn the secret to,sinophone world,0.01083,False
situation,unconcernedly,0.02489,False
to be exposed to ridicule,slammer,-0.272,False
one's body alone,one's body alone,0.9995,True
sweep_through,whole book (volume),0.1462,False
alteration,alteration,1.0,True
promptly,chin,-0.02582,False
presence (e.g. of an observer),observation,0.673,True
wait tile which produces a winning hand with a lower score,rise_up,-0.131,False
"Jacquard (loom, fabric)",to arrive at,0.04346,False
AGM,over-voltage,-0.01216,False
early morning,to expect,-0.08563,False
acting at one's own discretion,go_off,-0.02405,False
coal mining,TTL,-0.02925,False
rise in sea level,local,-0.11945,False
in so doing,when you do so,0.647,True
mistake,jacket,0.1322,False
to lose the water,original passage (in document),-0.1611,False
wax myrtle (Myrica rubra),day off in lieu of a national holiday that falls on a Sunday,-0.01234,False
fate,ornamental border,0.04852,False
code of morals,to get (much) colder,-0.06665,False
keep_apart,willing,-0.0478,False
binge-watching,end of last year,-0.1245,False
Dodge (car company),replaceable character data,-0.0199,False
to obtain evidence,play_up,-0.0513,False
pan,pan,0.9995,True
senescence,turn_on,0.2964,False
"reallocating private land to public use (e.g. parks, roads)",enfant terrible,-0.08203,False
blister pack,corresponding,-0.0641,False
long walk,roundabout way,0.567,True
"Earth Dog (35th term of the sexagenary cycle, e.g. 1958, 2018, 2078)",bread machine,0.05984,False
noticeable,coming together,0.07513,False
certified center for early childhood education and care,certified child center,0.831,True
surprisal,incurious,-0.0104,False
semen,sperm,0.7603,True
street light shaped as a lily-of-the-valley,rousing consumer interest (in a product),-0.1399,False
iron rust,iron hydroxide,0.6665,True
actors,progress,0.0338,False
special mission,draught,0.00885,False
accepting Association Control Protocol Machine,supply and demand tightness,0.00858,False
exclamatory sentence,exclamatory sentence,1.0,True
making a spectacular showing,making a spectacular showing,1.0,True
alpha channel,work,-0.10974,False
receiver's address,receiver's address,1.0,True
Buddha's or Bodhisattva's limitless light of wisdom,Mountain Time (US time zone),-0.0307,False
"solid (plan, storyline, etc.)",throbbing,0.1913,False
diminishing,oxidise,0.10834,False
seeing how something tastes,established,0.04324,False
posthouse,station,0.565,True
authorized capital,unthinkable,-0.1553,False
bitt,opposite,-0.01377,False
HUMINT,playfellow,0.2461,False
(move) slowly (e.g. walk),heavily,0.395,True
Japanese Literature Association,give-and-go,0.01139,False
pause,capability,0.1835,False
labour service,suggestion,0.03105,False
of unsound mind,break,-0.31,False
convention exhibitors rushing to buy products from other exhibitors before regular visitors arrive,intended for the young,0.03412,False
"private school that allows students to advance from one stage of education to the next, often kindergarten to university, without taking entrance exams en route",middle-aged couple,0.0773,False
lighting a torch,means to escape,0.03653,False
Finnish person,climb_down,-0.08093,False
incense holder,incense holder,1.0,True
western Japan (usu. Chūbu region and westward),fixed temperature,-0.05527,False
to go around,lift_up,-0.1991,False
thin,credit account,0.0212,False
crop,poor farmer,0.2185,False
downwards,surgical instruments,-0.00746,False
Murray cod (Maccullochella peelii),Mary River cod,0.8223,True
rice field,"firstly vision, secondly footwork, thirdly courage, fourthly technique (the most important aspects of kendo)",0.1161,False
incessantly,Scanners 2 - The New Order (film),0.0839,False
front of a store,autogenous,-0.118,False
disposition,construction cost,-0.1139,False
antique fashion,some days ago,0.02347,False
break_up,unauthorized,0.3254,False
unfriendliness,unmelodious,0.2241,False
tough,tough,0.9995,True
of low (vulgar) taste,lacking class,0.698,True
bobble,inelegance,-0.07245,False
decisive factor,decisive blow,0.6763,True
(pleasantly) hot,guilty,-0.0933,False
amusing oneself,child prodigy,0.1934,False
fat embolism,brazen-faced,-0.07635,False
being affiliated (to),belonging (to),0.7925,True
unluckily,Shigaraki ware,0.02719,False
showing,show_off,0.814,True
Korean rockfish (Sebastes schlegelii),ancestor,-0.0332,False
contraction of a disease,overcast,-0.05295,False
principality,retard,-0.03867,False
thankfully,unluckily,0.10516,False
cut-up charcoal,farmer,-0.0333,False
gastrocnemius muscle,traditional Japanese magic,-0.05566,False
reprocessed goods,temperament,-0.02557,False
meet,seedbed,-0.07623,False
prefecture (of Japan),neuraminidase,0.001711,False
attract,Japan Fire Equipment Inspection Institute,-0.1719,False
to tear,to rip,0.909,True
"pairing of characters in a romantic relationship (in fan fiction, manga, etc.)",to precede,-0.2426,False
Dutch disease,to grind into powder,-0.1425,False
solid,novel,0.0931,False
transmission line,infinite,0.0475,False
nonastringent,defending local authority,0.2583,False
charging a gun (with gunpowder),charging a gun (with gunpowder),1.0,True
battered,worn-out,0.699,True
late,check-in time,0.1759,False
hangul (Korean script),probability,0.02399,False
radio or television program without commercial sponsorship,heiress,-0.2103,False
to reap (a crop) and put into storage,unsusceptible,-0.01929,False
usucaption,overproduction,0.3833,False
Great Awakening (18th century American Christian revival movement),one copy each,-0.0409,False
something unexpected,Cooperative Wholesale Society,-0.1731,False
to mind,to be witty,0.2634,False
bottom rim of cup or bowl,bar,0.2308,False
ignore,experimental equipment,0.133,False
filter press,short-sighted,-0.05185,False
private business,officer cadet (JSDF),0.08136,False
wiliness,"health professionals other than physicians (incl. nurses, nutritionists, physiotherapists, radiographers, etc.)",-0.117,False
honorable,dishonorable,0.092,False
rift,surface of the earth,0.3496,False
loud cry,cry_out,0.7188,True
flux,"when you are ready to be a filial child, your parents are already gone",-0.1669,False
untune,capless waterproofing,0.0843,False
game arcade,ministry,0.1976,False
fatherhood,(item of) research,-0.003279,False
becoming taut,tightness,0.726,True
small ornamental spoon,disincentive,0.08594,False
active cell,tie_up,-0.1794,False
suburban resident,"... on earth (e.g. ""who on earth?"")",0.03635,False
to carry out (of somewhere),in the background,-0.1025,False
discouragement,irregular,-0.1876,False
"light emanating from a buddha or bodhisattva, symbolizing their wisdom and compassion","Chinese ""Tail"" constellation (one of the 28 mansions)",0.04517,False
guest book,whoosh,-0.1422,False
the mid-month's slate of entertainment in a variety hall,desecrate,-0.03522,False
neutral,tributary (person),0.02948,False
disorderly mixture,mutual induction,0.1738,False
incoherence,daringly,-0.04013,False
product,to get out (of water),0.04034,False
novel,cutting-edge,0.366,True
Jerusalem,to cultivate (one's character),-0.01559,False
beginning,middle,-0.04355,False
"young woman with a lot of superficial knowledge about sex, etc.",disagree,-0.01787,False
interpretation of a word,independence,0.178,False
Raban,to tie,0.00728,False
cutting,cutting,1.0,True
silver nitrate,AgNO3,0.7217,True
picking,"booth (in a restaurant, etc.)",0.1209,False
fill_in,to assemble,0.001886,False
to tenaciously face (someone),to doggedly oppose,0.8516,True
left half of the body,tolerance,0.014626,False
Ajax,Ajax,1.0,True
birth defect,old roots,0.1742,False
drawing a part (of one's pay) in advance,burden,-0.012924,False
neighborhood,expectoration,-0.04346,False
Winter Sonata (Korean television drama),defensive strength,-0.0371,False
chamberlain,close adviser,0.422,False
task,unemployment,0.0765,False
idle time,spirit and technique,-0.02412,False
to be doing nothing,sharp tongue,-0.2825,False
to give something weight,send_back,-0.192,False
to overwhelm,long ride,0.02017,False
frying pan for making rolled eggs,ill-informed (about),-0.09106,False
exchangeable,exchangeable,0.9995,True
Seiko Watch,insulating varnish,0.2179,False
New Year's Day,the multitudes,-0.08276,False
conditional,to stick to (a line),-0.07336,False
"closing a surgical incision (by suture, etc.)",to extend,-0.1235,False
receptor,to turn rufous,-0.0897,False
cost-push inflation,wall fabric,-0.0008216,False
conform_to,Rumoi Weather Station,-0.0658,False
below,examination,0.04852,False
new religion,accepted explanation,-0.008545,False
brand-new,possibly,-0.08264,False
armed group,to set in motion,0.05795,False
ranch hand,to prance,0.0693,False
dependency,volition,0.396,False
wall_in,this occasion,0.01152,False
executive director,"base (triangle, cone, cylinder, etc.)",0.05472,False
Indian sandalwood (Santalum album),metal fixtures,-0.03156,False
musical saw,snitching food,-0.0413,False
Dead Sea,"informal (e.g. greeting, expression)",0.1096,False
systemic disorder,Japanese black pine,-0.07214,False
side horse,pinball,0.1844,False
beloved cat,steam,-0.037,False
fusibility,sediment,-0.0668,False
running,Amitayurdhyana Sutra,-0.03708,False
resistivity,"closing a course (program, etc.)",-0.06158,False
to look down on (someone),to underestimate,0.56,True
immanence,indwelling,0.299,True
extravagant female hairstyle worn by oiran courtesans,weightlessness,0.0662,False
contempt,die_off,0.03049,False
lacking in class,Milwaukee Brewers,-0.005978,False
(door) bar,gobble_up,0.5273,True
lump of iron,iron ingot,0.699,True
(on) a subscription basis,conceivable,-0.06537,False
contribution,kanji URL,-0.0986,False
predestination,"profound (respect, gratitude, etc.)",0.0525,False
discontinuation,admission charge,0.12274,False
common word,common word,1.0,True
at any rate,unfair,-0.10034,False
store rules (for employees),ingot,-0.1251,False
living (with),to call together,0.095,False
pre-sectarian Buddhism,original Buddhism,0.555,True
photography,just,0.001875,False
seat,lay_out,0.722,True
four generations,halving,-0.1117,False
expansion,wasteland,0.01331,False
gunnery,spokesman,0.171,False
flood disaster,collar tip (accessory),-0.11597,False
lasciviousness,silicic acid,-0.01181,False
fluorochemical surfactant,fluorine-based surfactant,0.8193,True
unit that doubles the score of a hand,gunstock,0.02013,False
going upstream,things that do not exist,0.02147,False
advantageous,advantageous,1.0,True
conjunctiva,six (long cylindrical things),-0.02122,False
suicide,heavy equipment,-0.01903,False
post,sweetness designation of a dry sparkling wine,-0.02133,False
visiting nurse,day nurse,0.8506,True
to put one's heart into,longitudinal,-0.1873,False
vital point,to be jealous of,-0.2484,False
source of protein,almond meal,0.02238,False
if ... doesn't take your fancy,section,-0.09863,False
yellow silk cloth with a dark striped or checkered pattern (from Hachijo island),"Water Sheep (20th term of the sexagenary cycle, e.g. 1943, 2003, 2063)",-0.01177,False
us,no smoking area,-0.02754,False
landing place,going north,0.1242,False
formulation,formulation,1.0,True
first term,preceding period,0.7124,True
square,to look,-0.1254,False
shut,Nissin Foods (abbr),-0.1324,False
grotesque,rush matting pattern (often on metal or coins),-0.03418,False
video game in which the characters are the main focus,foot,-0.057,False
battle flag,colors,0.5864,True
chest of drawers that also function as stairs,operand,-0.0581,False
Bulgaria,Burkina Faso,-0.02386,False
to feel like an idiot,to make a fool of yourself,0.66,True
simplify,manners,0.04883,False
ill-omened day,what?,0.04782,False
longeing rein,descent,0.013115,False
large outbreak,to go off track,0.0869,False
son of a distinguished family,son of a noble,0.7993,True
going away for a while,all-round,-0.1295,False
increment,debris,-0.02074,False
habitually,always,0.824,True
back_off,voltage drop,-0.2341,False
furfur,promotion,-0.09344,False
unexplored region,god of the wind,-0.0254,False
having said that,mobile website,0.0434,False
decision,spoilt child,-0.0856,False
circle,ready,0.12305,False
strange rumor,strange rumor,1.0,True
charcoal sold in bulk (instead of in straw bags),cynicism (of mankind),-0.05035,False
union,was ... right?,-0.1154,False
stage of balding,false information,-0.1798,False
matter in question,subscript,-0.00881,False
